episode,step,reward,score,length,epsilon,loss
404,52416,2.3444792714843747,0,36,0.0360224,0.001268573570996523
405,52531,11.128986848632811,1,115,0.03599173333333334,0.0022971644066274166
406,52679,15.482546490234377,2,148,0.03595226666666667,0.004825832322239876
407,52715,2.34444094140625,0,36,0.03594266666666667,0.0018471922958269715
408,52901,20.164163176757814,3,186,0.03589306666666667,0.0009811657946556807
409,53009,9.509521935546875,0,108,0.03586426666666667,0.006363913416862488
410,53124,11.200392386718754,1,115,0.03583360000000001,0.0046121496707201
411,53319,20.749937946289073,3,195,0.035781600000000004,0.0029075108468532562
412,53381,4.972539026367187,0,62,0.03576506666666667,0.1903235912322998
413,53555,17.81509511230468,2,174,0.03571866666666667,0.011179476045072079
414,53592,2.494239795898438,0,37,0.0357088,0.3175601661205292
415,53701,9.546923519531248,0,109,0.03567973333333334,0.022997308522462845
416,54077,43.84569608789064,8,376,0.03557946666666667,0.012178702279925346
417,54214,13.271466961914063,1,137,0.03554293333333333,0.013909216970205307
418,54351,13.095357719726564,1,137,0.0355064,0.0037634645123034716
419,54465,10.888279378906251,1,114,0.03547600000000001,0.0030190455727279186
420,54566,8.764674011718746,0,101,0.03544906666666667,0.00212493515573442
421,54687,11.778402455078124,1,121,0.0354168,0.003733005141839385
422,55083,45.845412463867206,8,396,0.0353112,0.013227691873908043
423,55277,20.865259435546882,3,194,0.03525946666666667,0.03925001993775368
424,55768,58.48852313281254,11,491,0.03512853333333334,0.03188476338982582
425,55997,25.34701423046875,4,229,0.03506746666666667,0.0044333976693451405
426,56488,58.23909091113283,11,491,0.03493653333333334,0.006077421363443136
427,56634,13.802442874023438,1,146,0.0348976,0.0051726121455430984
428,56821,20.276787907226563,3,187,0.03484773333333334,0.01021602377295494
429,56958,13.300826687500003,1,137,0.0348112,0.0032416360918432474
430,57078,11.525039151367192,1,120,0.0347792,0.005979255773127079
431,57187,9.518625291992189,0,109,0.034750133333333336,0.01445682067424059
432,57324,13.338403733398438,1,137,0.034713600000000004,0.0007184905116446316
433,57445,11.753511264648436,1,121,0.034681333333333335,0.11086315661668777
434,57491,3.243853347656251,0,46,0.034669066666666665,0.0014697392471134663
435,57712,23.66980415625001,3,221,0.034610133333333334,0.0026993919163942337
436,57849,13.194502907226559,1,137,0.0345736,0.0021283943206071854
437,57901,3.8172739433593748,0,52,0.034559733333333335,0.004862050525844097
438,58111,22.468684215820314,3,210,0.034503733333333335,0.001819424331188202
439,58152,2.8305533740234377,0,41,0.034492800000000004,0.003814574796706438
440,58260,9.345980500976562,0,108,0.034464,0.006656917277723551
441,58371,9.816234904296877,0,111,0.034434400000000004,0.009405773133039474
442,58508,13.359914083984375,1,137,0.03439786666666667,0.0016629481688141823
443,58654,14.308654572265622,1,146,0.034358933333333334,0.20094342529773712
444,58809,16.172047394531248,2,155,0.034317600000000004,0.0016237760428339243
445,58946,13.112800740234379,1,137,0.034281066666666665,0.0032526282593607903
446,59156,22.52265796093749,3,210,0.034225066666666665,0.0018390677869319916
447,59303,14.293662532226556,1,147,0.03418586666666667,0.003367213997989893
448,59456,15.974520000976554,2,153,0.03414506666666667,0.0030021348502486944
449,59562,9.296237738281247,0,106,0.0341168,0.10384158790111542
450,59699,13.441501143554694,1,137,0.03408026666666667,0.00315656210295856
451,60029,37.54370456738281,6,330,0.03399226666666667,0.011540085077285767
452,60179,15.602887336914069,2,150,0.03395226666666667,0.0052443454042077065
453,60334,16.242002795898436,2,155,0.03391093333333334,0.09672875702381134
454,60508,17.942151474609375,2,174,0.033864533333333335,0.006486395373940468
455,60756,27.3758304248047,4,248,0.033798400000000006,0.003943294286727905
456,60867,9.64572687304687,0,111,0.0337688,0.0023624999448657036
457,61021,15.879282867187499,2,154,0.033727733333333336,0.005093933083117008
458,61141,11.53523950585937,1,120,0.03369573333333334,0.2094348669052124
459,61294,16.007318806640622,2,153,0.03365493333333333,0.004932219162583351
460,61434,13.536256749999993,1,140,0.033617600000000004,0.10312548279762268
461,61571,13.299959635742189,1,137,0.03358106666666667,0.02220131829380989
462,61610,2.622348966796875,0,39,0.033570666666666665,0.001501373015344143
463,61969,41.43260770507814,7,359,0.03347493333333334,0.35054782032966614
464,62070,8.823680261718753,0,101,0.033448000000000006,0.06757745146751404
465,62226,16.33808005664062,2,156,0.0334064,0.003600955940783024
466,62329,8.880608597656252,0,103,0.03337893333333333,0.009559730999171734
467,62430,8.771558850585935,0,101,0.03335200000000001,0.23837974667549133
468,62479,3.619498712890625,0,49,0.033338933333333334,0.002203669399023056
469,62518,2.6544880537109385,0,39,0.033328533333333334,0.092697374522686
470,62766,27.41122433691407,4,248,0.033262400000000004,0.0027679922059178352
471,62867,8.667845530273441,0,101,0.03323546666666667,0.002100625541061163
472,62968,8.776477274414065,0,101,0.03320853333333333,0.04099186509847641
473,63008,2.7743523759765627,0,40,0.03319786666666667,0.012965765781700611
474,63153,14.168409336914058,1,145,0.0331592,0.01757866144180298
475,63290,13.226519710937495,1,137,0.03312266666666667,0.5473331212997437
476,63411,11.75094405371094,1,121,0.033090400000000006,0.1869148463010788
477,63599,20.31244515527343,3,188,0.033040266666666665,0.008894921280443668
478,63631,1.984930357421876,0,32,0.033031733333333334,0.002791042672470212
479,63768,13.293904449218749,1,137,0.0329952,0.0035259765572845936
480,64164,46.01112720996093,8,396,0.032889600000000005,0.0009195094462484121
481,64448,31.952806981445306,5,284,0.03281386666666667,0.000641987135168165
482,64523,6.215361666992186,0,75,0.03279386666666667,0.001842390513047576
483,64718,21.001667687500003,3,195,0.03274186666666667,0.038970716297626495
484,64819,8.592434761718753,0,101,0.032714933333333335,0.03524006903171539
485,64896,6.436825575195312,0,77,0.0326944,0.004736203234642744
486,64965,5.64722636621094,0,69,0.032676000000000004,0.001957657979801297
487,65155,20.591781458984393,3,190,0.03262533333333334,0.0113751832395792
488,65256,8.484839313476561,0,101,0.0325984,0.0015569399110972881
489,65373,11.312630675781248,1,117,0.032567200000000004,0.0017508921446278691
490,65560,20.387357835937504,3,187,0.032517333333333336,0.004823191557079554
491,65666,9.34994070703125,0,106,0.03248906666666666,0.18184567987918854
492,65720,4.180885123046873,0,54,0.032474666666666666,0.1839996874332428
493,66004,31.91114237695311,5,284,0.03239893333333334,0.005428519565612078
494,66185,18.609728893554692,2,181,0.032350666666666666,0.16518712043762207
495,66216,1.9078600527343754,0,31,0.03234240000000001,0.0019056734163314104
496,66262,3.2894322978515635,0,46,0.03233013333333333,0.003982840105891228
497,66403,13.66674424511719,1,141,0.03229253333333333,0.18072040379047394
498,66579,18.203716811523435,2,176,0.0322456,0.028322529047727585
499,66681,8.949636132812502,0,102,0.0322184,0.0019852593541145325
500,66769,7.514242396484374,0,88,0.032194933333333335,0.0026017935015261173
501,66906,13.174932624023434,1,137,0.032158400000000004,0.0007920623174868524
502,67007,8.823905640624998,0,101,0.032131466666666664,0.0015447244513779879
503,67270,29.802117959960945,5,263,0.03206133333333333,0.0025082449428737164
504,67412,13.804670556640625,1,142,0.03202346666666667,0.002830702345818281
505,67513,8.813075848632812,0,101,0.031996533333333334,0.0013351407833397388
506,67553,2.8287276582031256,0,40,0.03198586666666667,0.019478540867567062
507,67608,4.214149759765625,0,55,0.031971200000000005,0.004053083248436451
508,67790,18.730018947265624,2,182,0.03192266666666667,0.19088751077651978
509,68000,22.380733217773432,3,210,0.03186666666666667,0.030508577823638916
510,68101,8.862831291015624,0,101,0.031839733333333335,0.0019525366369634867
511,68144,3.126820084960938,0,43,0.031828266666666674,0.002765218261629343
512,68281,13.397091116210945,1,137,0.031791733333333336,0.006411456968635321
513,68322,2.885090890624998,0,41,0.0317808,0.13815978169441223
514,68365,3.016400588867188,0,43,0.03176933333333334,0.007194592151790857
515,68502,13.318681768554686,1,137,0.031732800000000005,0.0014615568798035383
516,68639,13.356998921875,1,137,0.03169626666666667,0.017420031130313873
517,68743,8.828994057617187,0,104,0.03166853333333333,0.008283162489533424
518,68852,9.464359442382817,0,109,0.03163946666666667,0.008450834080576897
519,68893,2.830806700195312,0,41,0.031628533333333333,0.22918543219566345
520,68994,8.784676208984376,0,101,0.03160160000000001,0.0035861325450241566
521,69054,4.82492385546875,0,60,0.031585600000000005,0.0069854725152254105
522,69093,2.7132838925781266,0,39,0.031575200000000005,0.010314559563994408
523,69415,36.711043642578126,6,322,0.031489333333333334,0.0019165296107530594
524,69516,8.763438576171872,0,101,0.0314624,0.014700237661600113
525,69653,13.377534544921874,1,137,0.03142586666666667,0.0008523284341208637
526,69790,13.368969391601562,1,137,0.03138933333333334,0.032308317720890045
527,69826,2.370884233398439,0,36,0.03137973333333334,0.000837941188365221
528,69946,11.48943216699219,1,120,0.031347733333333336,0.3304196000099182
529,70097,15.828316928710944,2,151,0.03130746666666667,0.002265387214720249
530,70217,11.611753078125,1,120,0.03127546666666667,0.17981885373592377
531,70427,22.489354753906262,3,210,0.031219466666666668,0.018055064603686333
532,70540,11.073501833007823,1,113,0.031189333333333336,0.010788466781377792
533,70658,11.44929170800781,1,118,0.03115786666666667,0.000974056136328727
534,70980,36.77464024218747,6,322,0.031072000000000002,0.014203019440174103
535,71012,2.0108258447265626,0,32,0.031063466666666668,0.001109731150791049
536,71047,2.324847969726563,0,35,0.031054133333333334,0.0013575246557593346
537,71083,2.3900773261718746,0,36,0.031044533333333336,0.053419679403305054
538,71441,41.161245758789036,7,358,0.03094906666666667,0.04697950929403305
539,71578,13.394172700195313,1,137,0.030912533333333336,0.0010421330807730556
540,71682,9.084824251953128,0,104,0.0308848,0.010346931405365467
541,71785,8.971179682617185,0,103,0.030857333333333337,0.0027460467536002398
542,71829,3.13005250390625,0,44,0.0308456,0.0059577724896371365
543,72013,19.01149767871094,2,184,0.030796533333333338,0.002387275220826268
544,72114,8.794977742187498,0,101,0.0307696,0.2093428671360016
545,72324,22.470890749023443,3,210,0.030713600000000004,0.00291177979670465
546,72461,13.438487921874998,1,137,0.03067706666666667,0.0019080877536907792
547,72562,8.845884712890628,0,101,0.030650133333333336,0.0054527646861970425
548,72663,8.761541572265626,0,101,0.030623200000000003,0.0014068646123632789
549,73243,69.28210344628916,13,580,0.030468533333333336,0.007234822493046522
550,73639,45.963929562500006,8,396,0.030362933333333335,0.013346553780138493
551,73740,8.829515004882813,0,101,0.030336000000000002,0.009733160957694054
552,73772,2.015135831054687,0,32,0.03032746666666667,0.001223471132107079
553,73836,5.099174416992186,0,64,0.0303104,0.01194899994879961
554,74014,18.53625747656249,2,178,0.030262933333333335,0.0038875541649758816
555,74168,16.102299856445317,2,154,0.03022186666666667,0.012431548908352852
556,74305,13.437402173828128,1,137,0.030185333333333335,0.004463029559701681
557,74349,3.1397310976562496,0,44,0.030173600000000002,0.013618127442896366
558,74559,22.662739763671876,3,210,0.0301176,0.18317081034183502
559,74668,9.59581148925781,0,109,0.030088533333333337,0.0031830049119889736
560,74703,2.3220009472656242,0,35,0.0300792,0.004517115652561188
561,74972,30.567388638671886,5,269,0.03000746666666667,0.0018904368625953794
562,75019,3.4222038251953117,0,47,0.029994933333333335,0.0013988727005198598
563,75397,44.37285328124999,8,378,0.029894133333333336,0.0010545398108661175
564,75571,18.060537086914064,2,174,0.029847733333333338,0.012612457387149334
565,75708,13.438910423828126,1,137,0.029811200000000003,0.0023392685689032078
566,75741,2.1072565556640623,0,33,0.0298024,0.007603039965033531
567,75862,11.850998764648434,1,121,0.029770133333333334,0.009753962978720665
568,75904,3.0388043916015617,0,42,0.029758933333333338,0.19134841859340668
569,76197,32.93198304785156,5,293,0.029680800000000004,0.001086975447833538
570,76610,48.95652329296877,9,413,0.02957066666666667,0.021469824016094208
571,76656,3.4119934326171872,0,46,0.029558400000000002,0.002464479999616742
572,76866,22.693902785156254,3,210,0.0295024,0.0020898901857435703
573,76967,8.862531254882809,0,101,0.02947546666666667,0.00487357284873724
574,77068,8.838016106445318,0,101,0.02944853333333334,0.02514079585671425
575,77125,4.510344043945313,0,57,0.029433333333333336,0.12529511749744415
576,77262,13.4347338671875,1,137,0.029396800000000004,0.004794755484908819
577,77309,3.531988321289062,0,47,0.02938426666666667,0.0025841849856078625
578,77446,13.335112952148439,1,137,0.029347733333333334,0.031680844724178314
579,77479,2.138568592773438,0,33,0.029338933333333334,0.24399693310260773
580,77653,18.100464171874993,2,174,0.029292533333333336,0.015684641897678375
581,77754,8.813038556640628,0,101,0.0292656,0.004157925024628639
582,77873,11.57254040625,1,119,0.029233866666666667,0.004135418217629194
583,77904,1.949441975585938,0,31,0.0292256,0.0015519022708758712
584,78152,27.442665361328107,4,248,0.029159466666666668,0.0024910829961299896
585,78400,27.361622462890622,4,248,0.02909333333333334,0.006177402101457119
586,78537,13.438073729492183,1,137,0.0290568,0.0030407323502004147
587,78711,18.022314878906258,2,174,0.029010400000000002,0.0018226061947643757
588,78867,16.19553075390625,2,156,0.028968800000000003,0.0011937909293919802
589,79004,13.427869716796875,1,137,0.028932266666666668,0.014245614409446716
590,79154,15.682575401367188,2,150,0.02889226666666667,0.0020705268252640963
591,79186,2.0472698037109374,0,32,0.02888373333333334,0.008316105231642723
592,79582,46.234119595703156,8,396,0.028778133333333334,0.003464465495198965
593,79866,31.89796709863281,5,284,0.028702400000000003,0.008070629090070724
594,79967,8.647651794921877,0,101,0.02867546666666667,0.005120584275573492
595,80152,19.262760696289053,2,185,0.028626133333333338,0.002860636217519641
596,80289,13.463234443359376,1,137,0.028589600000000003,0.007152033504098654
597,80625,39.29065548925782,7,336,0.028500000000000004,0.0384717620909214
598,80777,15.89834088574219,2,152,0.028459466666666672,0.0023307364899665117
599,80878,8.746565836914062,0,101,0.028432533333333333,0.20618975162506104
600,81071,21.112726582031247,3,193,0.028381066666666666,0.20556679368019104
601,81208,13.437629221679689,1,137,0.028344533333333335,0.014604764059185982
602,81359,15.796831563476555,2,151,0.02830426666666667,0.013360711745917797
603,81460,8.815248146484375,0,101,0.028277333333333335,0.19926416873931885
604,81597,13.476064507812495,1,137,0.0282408,0.0017341345082968473
605,81647,3.8172764658203135,0,50,0.02822746666666667,0.2004716843366623
606,81761,11.213534041015624,1,114,0.02819706666666667,0.006505883764475584
607,81909,15.551057166992194,2,148,0.0281576,0.3689730763435364
608,82046,13.49204320703125,1,137,0.02812106666666667,0.19836372137069702
609,82225,18.627378108398442,2,179,0.028073333333333336,0.20177990198135376
610,82362,13.409809776367194,1,137,0.0280368,0.005648116581141949
611,82481,11.641964682617184,1,119,0.02800506666666667,0.0008341010543517768
612,82824,39.899244470703074,7,343,0.027913600000000004,0.005900281481444836
613,82925,8.850092575195312,0,101,0.02788666666666667,0.0023473170585930347
614,83026,8.846185429687498,0,101,0.027859733333333334,0.001240291865542531
615,83163,13.506146605468755,1,137,0.027823200000000003,0.002652135444805026
616,83210,3.487734821289062,0,47,0.02781066666666667,0.008200075477361679
617,83532,36.89469671191407,6,322,0.0277248,0.017847465351223946
618,83669,13.489422666015624,1,137,0.02768826666666667,0.004310402553528547
619,83770,8.837707802734379,0,101,0.027661333333333336,0.0018208721885457635
620,83874,9.171673282226571,0,104,0.0276336,0.003029455430805683
621,84011,13.484327742187498,1,137,0.02759706666666667,0.0014151703799143434
622,84206,21.28990181054688,3,195,0.02754506666666667,0.20024462044239044
623,84401,21.27453817285157,3,195,0.027493066666666666,0.002321803942322731
624,84538,13.477154457031247,1,137,0.027456533333333335,0.0020969107281416655
625,84712,18.182604874999992,2,174,0.027410133333333336,0.001219697529450059
626,84900,20.478153714843764,3,188,0.027360000000000006,0.0029146976303309202
627,85037,13.474155175781249,1,137,0.027323466666666667,0.20338332653045654
628,85247,22.78187579394531,3,210,0.02726746666666667,0.004433261696249247
629,85400,16.04208746972656,2,153,0.027226666666666666,0.0023623225279152393
630,85625,25.292235012695308,4,225,0.02716666666666667,0.0026170103810727596
631,85726,8.915587541015627,0,101,0.027139733333333332,0.008311305195093155
632,85863,13.479440702148443,1,137,0.0271032,0.0035833679139614105
633,86015,16.01467176953124,2,152,0.02706266666666667,0.0017656672280281782
634,86152,13.484012711914069,1,137,0.027026133333333334,0.012837870977818966
635,86253,8.896643392578127,0,101,0.026999200000000004,0.004879223648458719
636,86287,2.2721463857421873,0,34,0.026990133333333336,0.005237109027802944
637,86388,8.911097279296879,0,101,0.026963200000000003,0.004495449364185333
638,86493,9.201516922851566,0,105,0.026935200000000003,0.010754909366369247
639,86540,3.519363612304689,0,47,0.02692266666666667,0.03300419822335243
640,86677,13.532935674804696,1,137,0.026886133333333336,0.007419014815241098
641,86778,8.772554293945321,0,101,0.0268592,0.0017651109956204891
642,86927,15.608291469726566,2,149,0.02681946666666667,0.0028032283298671246
643,86995,5.621465273437503,0,68,0.026801333333333337,0.005831217393279076
644,87096,8.921023359375,0,101,0.0267744,0.01710810884833336
645,87197,8.784670903320315,0,101,0.026747466666666667,0.0056653679348528385
646,87334,13.49121766796875,1,137,0.026710933333333336,0.01263311505317688
647,87582,27.48395334960938,4,248,0.026644800000000003,0.005798399448394775
648,87687,9.237968074218749,0,105,0.026616800000000003,0.00414956733584404
649,87801,11.190886932617193,1,114,0.026586400000000003,0.008415516465902328
650,87850,3.7263867031249998,0,49,0.026573333333333334,0.18879322707653046
651,87891,2.9692706328125,0,41,0.0265624,0.003977067768573761
652,87999,9.609515256835936,0,108,0.026533600000000004,0.006747694220393896
653,88102,9.099269221679688,0,103,0.026506133333333334,0.0014198292046785355
654,88276,18.092923235351567,2,174,0.026459733333333336,0.00953936018049717
655,88634,41.5738735517578,7,358,0.026364266666666667,0.11239133775234222
656,88769,13.248504668473242,1,135,0.02632826666666667,0.0015852932119742036
657,88878,9.725725160156244,0,109,0.026299200000000002,0.006119593977928162
658,89162,32.14989142675779,5,284,0.026223466666666667,0.0009474942926317453
659,89446,32.157715841796886,5,284,0.026147733333333336,0.0124921053647995
660,89668,25.01391015625001,4,222,0.026088533333333334,0.0009788230527192354
661,89710,3.0738313124999994,0,42,0.026077333333333338,0.003242925275117159
662,90076,42.29514458691411,7,366,0.025979733333333338,0.007853738032281399
663,90177,8.912931128906248,0,101,0.0259528,0.0024234671145677567
664,90278,8.938585760742184,0,101,0.02592586666666667,0.0019012698903679848
665,90379,8.956056436523436,0,101,0.025898933333333336,0.06802617758512497
666,90627,27.594606186523453,4,248,0.0258328,0.002537855878472328
667,90728,8.941638972656255,0,101,0.025805866666666667,0.0013938428601250052
668,90902,18.247911291015622,2,174,0.02575946666666667,0.0010478929616510868
669,91003,8.886799555664064,0,101,0.025732533333333335,0.0037682957481592894
670,91104,8.917615615234377,0,101,0.025705600000000002,0.0630907416343689
671,91241,13.51141856445312,1,137,0.02566906666666667,0.005968690849840641
672,91283,3.0805611992187503,0,42,0.02565786666666667,0.005827810615301132
673,91384,8.941572292968754,0,101,0.025630933333333335,0.012273527681827545
674,91485,8.912683435546883,0,101,0.025604000000000002,0.008953507989645004
675,91659,18.218205429687508,2,174,0.0255576,0.0017787925899028778
676,91760,8.956612659179687,0,101,0.025530666666666667,0.10938017815351486
677,91970,22.801965880859367,3,210,0.02547466666666667,0.004830427002161741
678,92218,27.608488626953132,4,248,0.025408533333333334,0.003910487983375788
679,92428,22.813557015625,3,210,0.025352533333333337,0.007529707625508308
680,92469,2.970327475585937,0,41,0.025341600000000002,0.0033737129997462034
681,92584,11.332893658203117,1,115,0.025310933333333334,0.00502934493124485
682,92620,2.4734813515624996,0,36,0.025301333333333332,0.0023587853647768497
683,92669,3.7765679121093765,0,49,0.02528826666666667,0.0025404784828424454
684,93006,39.494362001953135,7,337,0.0251984,0.0016021961346268654
685,93106,8.83974850334908,0,100,0.02517173333333334,0.0027070504147559404
686,93207,8.891532349609374,0,101,0.025144800000000002,0.07675586640834808
687,93247,2.8678999511718755,0,40,0.025134133333333336,0.0017948076128959656
688,93348,8.955166531250002,0,101,0.025107200000000003,0.002869726624339819
689,93377,1.7890460908203125,0,29,0.025099466666666667,0.0019234255887567997
690,93419,3.0643278554687505,0,42,0.02508826666666667,0.002273240592330694
691,93556,13.53516802929687,1,137,0.025051733333333336,0.17025098204612732
692,93973,49.47224099414067,9,417,0.024940533333333337,0.0206922497600317
693,94241,30.645222748046862,5,268,0.02486906666666667,0.002911871997639537
694,94342,8.962046918945315,0,101,0.024842133333333336,0.005270741879940033
695,94570,25.655628727539064,4,228,0.024781333333333336,0.018269440159201622
696,94723,16.168741284179696,2,153,0.024740533333333335,0.003106829710304737
697,94824,8.943624248046877,0,101,0.0247136,0.20512567460536957
698,95053,25.762029338867208,4,229,0.024652533333333337,0.009039957076311111
699,95263,22.862982518554695,3,210,0.024596533333333333,0.009143117815256119
700,95361,8.65729961596584,0,98,0.024570400000000003,0.002191574312746525
701,95556,21.360607050781258,3,195,0.0245184,0.029772721230983734
702,95730,18.263981016601562,2,174,0.024472000000000004,0.005516797304153442
703,95831,8.966654204101566,0,101,0.02444506666666667,0.016935089603066444
704,96041,22.866606185546885,3,210,0.024389066666666667,0.0020219325087964535
705,96325,32.25673669726562,5,284,0.024313333333333336,0.07467815279960632
706,96462,13.568403760742184,1,137,0.0242768,0.19367672502994537
707,96563,8.964164965820315,0,101,0.02424986666666667,0.005945999175310135
708,96737,18.246348750976573,2,174,0.02420346666666667,0.0026969462633132935
709,96838,8.98011522167969,0,101,0.024176533333333337,0.0018042093142867088
710,96959,11.976317230468748,1,121,0.024144266666666667,0.0037524199578911066
711,97169,22.87742153515626,3,210,0.02408826666666667,0.01061267126351595
712,97390,23.973991719726566,3,221,0.024029333333333337,0.0014849198050796986
713,97491,8.965688625976563,0,101,0.024002400000000004,0.010377499274909496
714,97612,11.982347173828126,1,121,0.023970133333333334,0.01806361973285675
715,97916,35.277664921875,6,304,0.02388906666666667,0.006245625205338001
716,98058,14.094140548828127,1,142,0.023851200000000003,0.009356196969747543
717,98159,8.985563248046875,0,101,0.023824266666666667,0.025804491713643074
718,98444,32.380313933593726,5,285,0.02374826666666667,0.0015661159995943308
719,98662,23.69169686230469,3,218,0.023690133333333335,0.08571478724479675
720,98775,11.189553215820313,1,113,0.023660000000000004,0.16166159510612488
721,98890,11.395942525390623,1,115,0.023629333333333336,0.006545930169522762
722,99084,21.29236310937499,3,194,0.0235776,0.005851689726114273
723,99389,35.39132483593751,6,305,0.023496266666666668,0.03623427078127861
724,99673,32.29509853417968,5,284,0.023420533333333337,0.0013028024695813656
725,99886,23.1985907890625,3,213,0.023363733333333338,0.0019267983734607697
726,99987,8.999679925781258,0,101,0.023336800000000005,0.041575077921152115
727,100164,18.599999163085943,2,177,0.0232896,0.023969415575265884
728,100265,8.99999999999998,0,101,0.023262666666666668,0.009803367778658867
729,100366,8.99999999999998,0,101,0.023235733333333338,0.0015199603512883186
730,100487,11.999999999999973,1,121,0.02320346666666667,0.0020802966319024563
731,100809,37.10000000000021,6,322,0.023117600000000002,0.00291037792339921
732,100929,11.899999999999974,1,120,0.0230856,0.0044150990433990955
733,101041,11.099999999999977,1,112,0.023055733333333335,0.011723676696419716
734,101142,8.99999999999998,0,101,0.023028800000000002,0.0066155907697975636
735,101330,20.70000000000002,3,188,0.022978666666666668,0.001500551588833332
736,101431,8.99999999999998,0,101,0.02295173333333334,0.0015572234988212585
737,101568,13.599999999999968,1,137,0.0229152,0.001897342735901475
738,101689,11.999999999999973,1,121,0.022882933333333334,0.16142122447490692
739,101798,9.799999999999978,0,109,0.02285386666666667,0.04561389237642288
740,102067,30.800000000000136,5,269,0.022782133333333336,0.2009504735469818
741,102241,18.3,2,174,0.022735733333333334,0.008067716844379902
742,102567,37.50000000000021,6,326,0.0226488,0.0056927199475467205
743,102785,23.700000000000063,3,218,0.02259066666666667,0.0015397077659144998
744,102905,11.899999999999974,1,120,0.022558666666666668,0.2093609720468521
745,103379,56.30000000000042,10,474,0.02243226666666667,0.005227300804108381
746,103492,11.199999999999976,1,113,0.022402133333333334,0.002503496129065752
747,103613,11.999999999999973,1,121,0.02236986666666667,0.1954081803560257
748,103714,8.99999999999998,0,101,0.022342933333333335,0.002701439429074526
749,103833,11.799999999999974,1,119,0.022311200000000003,0.10235735028982162
750,103982,15.799999999999965,2,149,0.02227146666666667,0.004441124387085438
751,104083,8.99999999999998,0,101,0.022244533333333337,0.0016301615396514535
752,104203,11.899999999999974,1,120,0.022212533333333336,0.002235873369500041
753,104319,11.499999999999975,1,116,0.022181600000000003,0.007487330585718155
754,104475,16.499999999999975,2,156,0.022140000000000003,0.001686569070443511
755,104833,41.70000000000026,7,358,0.022044533333333335,0.002267023315653205
756,105015,19.100000000000012,2,182,0.021996000000000005,0.0014576632529497147
757,105284,30.800000000000136,5,269,0.021924266666666668,0.0021264799870550632
758,105461,18.600000000000005,2,177,0.02187706666666667,0.026759009808301926
759,105582,11.999999999999973,1,121,0.021844800000000004,0.007438106462359428
760,105841,28.80000000000012,4,259,0.021775733333333335,0.0938262864947319
761,105942,8.99999999999998,0,101,0.021748800000000002,0.002029354451224208
762,106412,55.90000000000042,10,470,0.021623466666666667,0.0023585541639477015
763,106513,8.99999999999998,0,101,0.021596533333333338,0.002183693926781416
764,106614,8.99999999999998,0,101,0.021569600000000005,0.16019313037395477
765,106898,32.30000000000015,5,284,0.021493866666666667,0.08821841329336166
766,107019,11.999999999999973,1,121,0.021461600000000004,0.2039085328578949
767,107156,13.599999999999968,1,137,0.02142506666666667,0.1895965039730072
768,107404,27.700000000000106,4,248,0.021358933333333333,0.0011719579342752695
769,107525,11.999999999999973,1,121,0.02132666666666667,0.003928275778889656
770,107626,8.99999999999998,0,101,0.021299733333333338,0.0026649758219718933
771,108024,46.700000000000315,8,398,0.0211936,0.002562371315434575
772,108272,27.700000000000106,4,248,0.02112746666666667,0.03775234520435333
773,108381,9.799999999999978,0,109,0.021098400000000003,0.007340302225202322
774,108492,9.999999999999977,0,111,0.021068800000000002,0.2031591236591339
775,108702,22.900000000000052,3,210,0.0210128,0.00465882383286953
776,108839,13.599999999999968,1,137,0.02097626666666667,0.006369136273860931
777,108976,13.599999999999968,1,137,0.020939733333333335,0.019332831725478172
778,109118,14.099999999999966,1,142,0.02090186666666667,0.0026235238183289766
779,109229,9.999999999999977,0,111,0.020872266666666667,0.0023273697588592768
780,109417,20.70000000000002,3,188,0.020822133333333336,0.008286080323159695
781,109648,26.00000000000008,4,231,0.020760533333333334,0.028204306960105896
782,109785,13.599999999999968,1,137,0.020724000000000003,0.0011660230811685324
783,109995,22.900000000000052,3,210,0.020668000000000006,0.004697937518358231
784,110096,8.99999999999998,0,101,0.020641066666666666,0.004646634683012962
785,110197,8.99999999999998,0,101,0.020614133333333336,0.0063637299463152885
786,110407,22.900000000000052,3,210,0.020558133333333336,0.0019295040983706713
787,110518,9.999999999999977,0,111,0.020528533333333335,0.006522324867546558
788,110673,16.399999999999974,2,155,0.0204872,0.25546491146087646
789,110936,30.200000000000127,5,263,0.02041706666666667,0.0064808884635567665
790,111220,32.30000000000015,5,284,0.020341333333333333,0.002316640689969063
791,111377,16.599999999999977,2,157,0.02029946666666667,0.0022876900620758533
792,111498,11.999999999999973,1,121,0.020267200000000003,0.0027634459547698498
793,111690,21.100000000000026,3,192,0.020216,0.004898897372186184
794,111864,18.3,2,174,0.020169600000000003,0.003484215121716261
795,111967,9.19999999999998,0,103,0.020142133333333333,0.005293699912726879
796,112076,9.799999999999978,0,109,0.02011306666666667,0.0023775016888976097
797,112267,21.000000000000025,3,191,0.020062133333333333,0.03371436521410942
798,112368,8.99999999999998,0,101,0.020035200000000003,0.0017530123004689813
799,112542,18.3,2,174,0.019988800000000004,0.005249490030109882
800,112658,11.499999999999975,1,116,0.019957866666666668,0.19513343274593353
801,112779,11.999999999999973,1,121,0.0199256,0.006004902068525553
802,112916,13.599999999999968,1,137,0.01988906666666667,0.0041490355506539345
803,113037,11.999999999999973,1,121,0.0198568,0.006595388054847717
